unique_id,old_plot,plot,col,iblock,entry,rep,accession,Source,trait,value,timestamp,person,location,number
NC17_10223,1223,10223,7,28,180,1,TX-2403-2, AZ_16_203  ,50% open boll,8/30/2017,8/30/2017 11:03, ,,1
NC17_10217,1217,10217,1,28,148,1,TX-1425-1, AZ_16_167  ,50% open boll,8/27/2017,8/30/2017 11:04, ,,1
NC17_10209,1209,10209,1,27,191,1,TX-2389-2, AZ_16_214  ,50% open boll,8/30/2017,8/30/2017 11:04, ,,1
NC17_10207,1207,10207,7,26,46,1,TX-2362,AZ_14_638,50% open boll,8/30/2017,8/30/2017 11:04, ,,1
NC17_10199,1199,10199,7,25,55,1,TX-2376,AZ_14_649,50% open boll,8/30/2017,8/30/2017 11:04, ,,1
NC17_10190,1190,10190,6,24,155,1,TX-2364, AZ_16_175  ,50% open boll,8/30/2017,8/30/2017 11:05, ,,1
NC17_10183,1183,10183,7,23,41,1,TX-2356,AZ_14_631,50% open boll,8/30/2017,8/30/2017 11:06, ,,1
NC17_10175,1175,10175,7,22,58,1,TX-2383,AZ_14_653,50% open boll,8/30/2017,8/30/2017 11:06, ,,1
NC17_10166,1166,10166,6,21,188,1,TX-1076, AZ_16_211  ,50% open boll,8/30/2017,8/30/2017 11:06, ,,1
NC17_10164,1164,10164,4,21,216,1,DES56,AZ_16_240,50% open boll,8/30/2017,8/30/2017 11:06, ,,1
NC17_10161,1161,10161,1,21,192,1,TX-1364-4, AZ_16_215  ,50% open boll,8/30/2017,8/30/2017 11:06, ,,1
NC17_10160,1160,10160,8,20,218,1,PMHS200,AZ_16_242,50% open boll,8/30/2017,8/30/2017 11:07, ,,1
NC17_10149,1149,10149,5,19,201,1,TX-1213, AZ_16_224  ,50% open boll,8/30/2017,8/30/2017 11:07, ,,1
NC17_10141,1141,10141,5,18,26,1,TX-2358,AZ_14_615,50% open boll,8/30/2017,8/30/2017 11:08, ,,1
NC17_10136,1136,10136,8,17,111,1,TX-1003-4,AZ_14_844,50% open boll,8/30/2017,8/30/2017 11:08, ,,1
NC17_10122,1122,10122,2,16,53,1,TX-2374,AZ_14_647,50% open boll,8/30/2017,8/30/2017 11:09, ,,1
NC17_10119,1119,10119,7,15,17,1,TX-1303,AZ_14_595,50% open boll,8/30/2017,8/30/2017 11:09, ,,1
NC17_10113,1113,10113,1,15,151,1,TX-2313, AZ_16_170  ,50% open boll,8/30/2017,8/30/2017 11:09, ,,1
NC17_10110,1110,10110,6,14,138,1,TX-373, AZ_16_157  ,50% open boll,8/30/2017,8/30/2017 11:09, ,,1
NC17_10109,1109,10109,5,14,62,1,TX-2394,AZ_14_659,50% open boll,8/30/2017,8/30/2017 11:09, ,,1
NC17_10108,1108,10108,4,14,142,1,TX-1215, AZ_16_161  ,50% open boll,8/30/2017,8/30/2017 11:09, ,,1
NC17_10105,1105,10105,1,14,27,1,TX-2319,AZ_14_616,50% open boll,8/30/2017,8/30/2017 11:10, ,,1
NC17_10104,1104,10104,8,13,152,1,TX-2317, AZ_16_172  ,50% open boll,8/30/2017,8/30/2017 11:10, ,,1
NC17_10102,1102,10102,6,13,42,1,TX-2357,AZ_14_632,50% open boll,8/30/2017,8/30/2017 11:10, ,,1
NC17_10098,1098,10098,2,13,29,1,TX-2322,AZ_14_619,50% open boll,8/30/2017,8/30/2017 11:10, ,,1
NC17_10097,1097,10097,1,13,154,1,TX-2361, AZ_16_174  ,50% open boll,8/30/2017,8/30/2017 11:10, ,,1
NC17_10094,1094,10094,6,12,220,1,PD94042,AZ_15_140,50% open boll,8/30/2017,8/30/2017 11:10, ,,1
NC17_10089,1089,10089,1,12,153,1,TX-2359, AZ_16_173  ,50% open boll,8/30/2017,8/30/2017 11:11, ,,1
NC17_10088,1088,10088,8,11,198,1,TX-1300-3, AZ_16_221  ,50% open boll,8/30/2017,8/30/2017 11:11, ,,1
NC17_10084,1084,10084,4,11,60,1,TX-2385,AZ_14_655,50% open boll,8/30/2017,8/30/2017 11:12, ,,1
NC17_10082,1082,10082,2,11,69,1,TX-1585-3,AZ_14_674,50% open boll,8/30/2017,8/30/2017 11:12, ,,1
NC17_10081,1081,10081,1,11,34,1,TX-2347,AZ_14_624,50% open boll,8/30/2017,8/30/2017 11:12, ,,1
NC17_10075,1075,10075,3,10,149,1,TX-2074, AZ_16_168  ,50% open boll,8/30/2017,8/30/2017 11:12, ,,1
NC17_10065,1065,10065,1,9,59,1,TX-2384,AZ_14_654,50% open boll,8/30/2017,8/30/2017 11:13, ,,1
NC17_10064,1064,10064,8,8,30,1,TX-2316,AZ_14_620,50% open boll,8/30/2017,8/30/2017 11:13, ,,1
NC17_10050,1050,10050,2,7,61,1,TX-2321,AZ_14_657,50% open boll,8/30/2017,8/30/2017 11:14, ,,1
NC17_10038,1038,10038,6,5,143,1,TX-1305, AZ_16_162  ,50% open boll,8/30/2017,8/30/2017 11:14, ,,1
NC17_10035,1035,10035,3,5,16,1,TX-1302,AZ_14_594,50% open boll,8/30/2017,8/30/2017 11:14, ,,1
NC17_10027,1027,10027,3,4,158,1,TX-2355, AZ_16_178  ,50% open boll,8/30/2017,8/30/2017 11:15, ,,1
NC17_10025,1025,10025,1,4,178,1,TX-2390-1, AZ_16_201  ,50% open boll,8/30/2017,8/30/2017 11:15, ,,1
NC17_10018,1018,10018,2,3,52,1,TX-2318,AZ_14_646,50% open boll,8/30/2017,8/30/2017 11:15, ,,1
NC17_10015,1015,10015,7,2,18,1,TX-1304,AZ_14_596,50% open boll,8/30/2017,8/30/2017 11:16, ,,1
NC17_20001,2001,20001,1,29,154,2,TX-2361, AZ_16_174  ,50% open boll,8/30/2017,8/30/2017 11:17, ,,1
NC17_20009,2009,20009,1,30,178,2,TX-2390-1, AZ_16_201  ,50% open boll,8/30/2017,8/30/2017 11:17, ,,1
NC17_20013,2013,20013,5,30,55,2,TX-2376,AZ_14_649,50% open boll,8/30/2017,8/30/2017 11:17, ,,1
NC17_20016,2016,20016,8,30,156,2,TX-2382, AZ_16_176  ,50% open boll,8/30/2017,8/30/2017 11:18, ,,1
NC17_20017,2017,20017,1,31,60,2,TX-2385,AZ_14_655,50% open boll,8/30/2017,8/30/2017 11:18, ,,1
NC17_20018,2018,20018,2,31,149,2,TX-2074, AZ_16_168  ,50% open boll,8/30/2017,8/30/2017 11:18, ,,1
NC17_20031,2031,20031,7,32,47,2,TX-2363,AZ_14_639,50% open boll,8/30/2017,8/30/2017 11:18, ,,1
NC17_20034,2034,20034,2,33,62,2,TX-2394,AZ_14_659,50% open boll,8/30/2017,8/30/2017 11:19, ,,1
NC17_20035,2035,20035,3,33,111,2,TX-1003-4,AZ_14_844,50% open boll,8/30/2017,8/30/2017 11:19, ,,1
NC17_20043,2043,20043,3,34,201,2,TX-1213, AZ_16_224  ,50% open boll,8/30/2017,8/30/2017 11:19, ,,1
NC17_20045,2045,20045,5,34,216,2,DES56,AZ_16_240,50% open boll,8/30/2017,8/30/2017 11:19, ,,1
NC17_20053,2053,20053,5,35,46,2,TX-2362,AZ_14_638,50% open boll,8/30/2017,8/30/2017 11:19, ,,1
NC17_20055,2055,20055,7,35,30,2,TX-2316,AZ_14_620,50% open boll,8/30/2017,8/30/2017 11:19, ,,1
NC17_20059,2059,20059,3,36,155,2,TX-2364, AZ_16_175  ,50% open boll,8/30/2017,8/30/2017 11:20, ,,1
NC17_20063,2063,20063,7,36,191,2,TX-2389-2, AZ_16_214  ,50% open boll,8/30/2017,8/30/2017 11:20, ,,1
NC17_20064,2064,20064,8,36,158,2,TX-2355, AZ_16_178  ,50% open boll,8/30/2017,8/30/2017 11:20, ,,1
NC17_20068,2068,20068,4,37,69,2,TX-1585-3,AZ_14_674,50% open boll,8/30/2017,8/30/2017 11:20, ,,1
NC17_20070,2070,20070,6,37,45,2,TX-2360,AZ_14_636,50% open boll,8/30/2017,8/30/2017 11:20, ,,1
NC17_20071,2071,20071,7,37,41,2,TX-2356,AZ_14_631,50% open boll,8/30/2017,8/30/2017 11:20, ,,1
NC17_20091,2091,20091,3,40,218,2,PMHS200,AZ_16_242,50% open boll,8/30/2017,8/30/2017 11:21, ,,1
NC17_20096,2096,20096,8,40,148,2,TX-1425-1, AZ_16_167  ,50% open boll,8/30/2017,8/30/2017 11:21, ,,1
NC17_20100,2100,20100,4,41,153,2,TX-2359, AZ_16_173  ,50% open boll,8/30/2017,8/30/2017 11:22, ,,1
NC17_20114,2114,20114,2,43,126,2,TX-1301,AZ_15_008,50% open boll,8/30/2017,8/30/2017 11:22, ,,1
NC17_20119,2119,20119,7,43,151,2,TX-2313, AZ_16_170  ,50% open boll,8/30/2017,8/30/2017 11:23, ,,1
NC17_20124,2124,20124,4,44,42,2,TX-2357,AZ_14_632,50% open boll,8/30/2017,8/30/2017 11:23, ,,1
NC17_20126,2126,20126,6,44,59,2,TX-2384,AZ_14_654,50% open boll,8/30/2017,8/30/2017 11:23, ,,1
NC17_20128,2128,20128,8,44,34,2,TX-2347,AZ_14_624,50% open boll,8/30/2017,8/30/2017 11:23, ,,1
NC17_20132,2132,20132,4,45,150,2,TX-2311, AZ_16_169  ,50% open boll,8/30/2017,8/30/2017 11:23, ,,1
NC17_20142,2142,20142,6,46,51,2,TX-2372,AZ_14_645,50% open boll,8/30/2017,8/30/2017 11:24, ,,1
NC17_20154,2154,20154,2,48,39,2,TX-2354,AZ_14_629,50% open boll,8/30/2017,8/30/2017 11:24, ,,1
NC17_20160,2160,20160,8,48,174,2,TX-1094, AZ_16_197  ,50% open boll,8/30/2017,8/30/2017 11:24, ,,1
NC17_20166,2166,20166,6,49,40,2,TX-2373,AZ_14_630,50% open boll,8/30/2017,8/30/2017 11:25, ,,1
NC17_20168,2168,20168,8,49,24,2,TX-2308,AZ_14_609,50% open boll,8/30/2017,8/30/2017 11:25, ,,1
NC17_20179,2179,20179,3,51,58,2,TX-2383,AZ_14_653,50% open boll,8/30/2017,8/30/2017 11:26, ,,1
NC17_20182,2182,20182,6,51,190,2,TX-2389-1, AZ_16_213  ,50% open boll,8/30/2017,8/30/2017 11:26, ,,1
NC17_20184,2184,20184,8,51,143,2,TX-1305, AZ_16_162  ,50% open boll,8/30/2017,8/30/2017 11:26, ,,1
NC17_20191,2191,20191,7,52,138,2,TX-373, AZ_16_157  ,50% open boll,8/30/2017,8/30/2017 11:26, ,,1
NC17_20202,2202,20202,2,54,16,2,TX-1302,AZ_14_594,50% open boll,8/30/2017,8/30/2017 11:26, ,,1
NC17_20204,2204,20204,4,54,167,2,TX-597-1, AZ_16_190  ,50% open boll,8/30/2017,8/30/2017 11:26, ,,1
NC17_20210,2210,20210,2,55,188,2,TX-1076, AZ_16_211  ,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_20211,2211,20211,3,55,61,2,TX-2321,AZ_14_657,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_20215,2215,20215,7,55,142,2,TX-1215, AZ_16_161  ,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_20217,2217,20217,1,56,26,2,TX-2358,AZ_14_615,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_20218,2218,20218,2,56,179,2,TX-2390-3, AZ_16_202  ,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_20219,2219,20219,3,56,54,2,TX-2375,AZ_14_648,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_20221,2221,20221,5,56,152,2,TX-2317, AZ_16_172  ,50% open boll,8/30/2017,8/30/2017 11:27, ,,1
NC17_30218,3218,30218,2,84,190,3,TX-2389-1, AZ_16_213  ,50% open boll,8/30/2017,8/30/2017 11:30, ,,1
NC17_30217,3217,30217,1,84,135,3,RED,,50% open boll,8/30/2017,8/30/2017 11:30, ,,1
NC17_30215,3215,30215,7,83,142,3,TX-1215, AZ_16_161  ,50% open boll,8/27/2017,8/30/2017 11:30, ,,1
NC17_30210,3210,30210,2,83,223,3,PHY-72,AZ_15,50% open boll,8/30/2017,8/30/2017 11:30, ,,1
NC17_30204,3204,30204,4,82,39,3,TX-2354,AZ_14_629,50% open boll,8/30/2017,8/30/2017 11:31, ,,1
NC17_30202,3202,30202,2,82,41,3,TX-2356,AZ_14_631,50% open boll,8/30/2017,8/30/2017 11:31, ,,1
NC17_30201,3201,30201,1,82,218,3,PMHS200,AZ_16_242,50% open boll,8/30/2017,8/30/2017 11:31, ,,1
NC17_30198,3198,30198,6,81,58,3,TX-2383,AZ_14_653,50% open boll,8/27/2017,8/30/2017 11:31, ,,1
NC17_30196,3196,30196,4,81,34,3,TX-2347,AZ_14_624,50% open boll,8/30/2017,8/30/2017 11:31, ,,1
NC17_30192,3192,30192,8,80,111,3,TX-1003-4,AZ_14_844,50% open boll,8/30/2017,8/30/2017 11:32, ,,1
NC17_30186,3186,30186,2,80,50,3,TX-2369,AZ_14_643,50% open boll,8/30/2017,8/30/2017 11:32, ,,1
NC17_30183,3183,30183,7,79,191,3,TX-2389-2, AZ_16_214  ,50% open boll,8/30/2017,8/30/2017 11:32, ,,1
NC17_30180,3180,30180,4,79,189,3,TX-1300-2, AZ_16_212  ,50% open boll,8/30/2017,8/30/2017 11:32, ,,1
NC17_30178,3178,30178,2,79,151,3,TX-2313, AZ_16_170  ,50% open boll,8/30/2017,8/30/2017 11:32, ,,1
NC17_30173,3173,30173,5,78,14,3,TX-1233,AZ_14_591,50% open boll,8/30/2017,8/30/2017 11:32, ,,1
NC17_30166,3166,30166,6,77,105,3,TX-498-1,AZ_14_826,50% open boll,8/30/2017,8/30/2017 11:33, ,,1
NC17_30156,3156,30156,4,76,60,3,TX-2385,AZ_14_655,50% open boll,8/30/2017,8/30/2017 11:33, ,,1
NC17_30154,3154,30154,2,76,224,3,RED,,50% open boll,8/30/2017,8/30/2017 11:33, ,,1
NC17_30153,3153,30153,1,76,62,3,TX-2394,AZ_14_659,50% open boll,8/30/2017,8/30/2017 11:33, ,,1
NC17_30145,3145,30145,1,75,36,3,TX-2349,AZ_14_626,50% open boll,8/30/2017,8/30/2017 11:34, ,,1
NC17_30136,3136,30136,8,73,15,3,TX-1196,AZ_15_007,50% open boll,8/30/2017,8/30/2017 11:35, ,,1
NC17_30128,3128,30128,8,72,149,3,TX-2074, AZ_16_168  ,50% open boll,8/30/2017,8/30/2017 11:36, ,,1
NC17_30125,3125,30125,5,72,30,3,TX-2316,AZ_14_620,50% open boll,8/30/2017,8/30/2017 11:36, ,,1
NC17_30114,3114,30114,2,71,61,3,TX-2321,AZ_14_657,50% open boll,8/30/2017,8/30/2017 11:37, ,,1
NC17_30110,3110,30110,6,70,24,3,TX-2308,AZ_14_609,50% open boll,8/30/2017,8/30/2017 11:37, ,,1
NC17_30109,3109,30109,5,70,48,3,TX-2365,AZ_14_641,50% open boll,8/30/2017,8/30/2017 11:37, ,,1
NC17_30102,3102,30102,6,69,157,3,TX-2386, AZ_16_177  ,50% open boll,8/30/2017,8/30/2017 11:38, ,,1
NC17_30096,3096,30096,8,68,40,3,TX-2373,AZ_14_630,50% open boll,8/30/2017,8/30/2017 11:38, ,,1
NC17_30092,3092,30092,4,68,99,3,TX-73-8,AZ_14_812,50% open boll,8/30/2017,8/30/2017 11:39, ,,1
NC17_30090,3090,30090,2,68,137,3,TX-244, AZ_16_156  ,50% open boll,8/30/2017,8/30/2017 11:39, ,,1
NC17_30082,3082,30082,2,67,1,3,TX-21,AZ_14_567,50% open boll,8/30/2017,8/30/2017 11:39, ,,1
NC17_30079,3079,30079,7,66,45,3,TX-2360,AZ_14_636,50% open boll,8/30/2017,8/30/2017 11:39, ,,1
NC17_30075,3075,30075,3,66,153,3,TX-2359, AZ_16_173  ,50% open boll,8/30/2017,8/30/2017 11:39, ,,1
NC17_30072,3072,30072,8,65,69,3,TX-1585-3,AZ_14_674,50% open boll,8/30/2017,8/30/2017 11:39, ,,1
NC17_30064,3064,30064,8,64,148,3,TX-1425-1, AZ_16_167  ,50% open boll,8/30/2017,8/30/2017 11:40, ,,1
NC17_30055,3055,30055,7,63,13,3,TX-1212,AZ_15_004,50% open boll,8/30/2017,8/30/2017 11:40, ,,1
NC17_30053,3053,30053,5,63,143,3,TX-1305, AZ_16_162  ,50% open boll,8/30/2017,8/30/2017 11:40, ,,1
NC17_30052,3052,30052,4,63,188,3,TX-1076, AZ_16_211  ,50% open boll,8/30/2017,8/30/2017 11:40, ,,1
NC17_30047,3047,30047,7,62,97,3,TX-2420-2,AZ_14_808,50% open boll,8/30/2017,8/30/2017 11:41, ,,1
NC17_30046,3046,30046,6,62,42,3,TX-2357,AZ_14_632,50% open boll,8/30/2017,8/30/2017 11:41, ,,1
NC17_30033,3033,30033,1,61,155,3,TX-2364, AZ_16_175  ,50% open boll,8/30/2017,8/30/2017 11:41, ,,1
NC17_30045,3045,30045,5,62,46,3,TX-2362,AZ_14_638,50% open boll,8/30/2017,8/30/2017 11:42, ,,1
NC17_30024,3024,30024,8,59,178,3,TX-2390-1, AZ_16_201  ,50% open boll,8/30/2017,8/30/2017 11:43, ,,1
NC17_30020,3020,30020,4,59,217,3,Dixie King,AZ_16_241,50% open boll,8/30/2017,8/30/2017 11:43, ,,1
NC17_30014,3014,30014,6,58,138,3,TX-373, AZ_16_157  ,50% open boll,8/30/2017,8/30/2017 11:43, ,,1
NC17_30003,3003,30003,3,57,201,3,TX-1213, AZ_16_224  ,50% open boll,8/30/2017,8/30/2017 11:43, ,,1
NC17_10001,1001,10001,1,1,163,1,TX-2022-1, AZ_16_184  ,50% open boll,9/8/2017,9/8/2017 13:20, ,,1
NC17_10002,1002,10002,2,1,12,1,TX-681,AZ_14_587,50% open boll,9/5/2017,9/8/2017 13:20, ,,1
NC17_10003,1003,10003,3,1,39,1,TX-2354,AZ_14_629,50% open boll,9/8/2017,9/8/2017 13:21, ,,1
NC17_10005,1005,10005,5,1,150,1,TX-2311, AZ_16_169  ,50% open boll,9/8/2017,9/8/2017 13:21, ,,1
NC17_10006,1006,10006,6,1,51,1,TX-2372,AZ_14_645,50% open boll,8/30/2017,9/8/2017 13:21, ,,1
NC17_10008,1008,10008,8,1,45,1,TX-2360,AZ_14_636,50% open boll,9/5/2017,9/8/2017 13:21, ,,1
NC17_10009,1009,10009,1,2,49,1,TX-2366,AZ_14_642,50% open boll,8/30/2017,9/8/2017 13:21, ,,1
NC17_10011,1011,10011,3,2,115,1,TX-1194-2,AZ_14_860,50% open boll,9/8/2017,9/8/2017 13:21, ,,1
NC17_10012,1012,10012,4,2,14,1,TX-1233,AZ_14_591,50% open boll,9/8/2017,9/8/2017 13:21, ,,1
NC17_10013,1013,10013,5,2,31,1,TX-2324,AZ_14_621,50% open boll,9/8/2017,9/8/2017 13:21, ,,1
NC17_10019,1019,10019,3,3,64,1,TX-1409-2,AZ_14_662,50% open boll,9/8/2017,9/8/2017 13:22, ,,1
NC17_10020,1020,10020,4,3,105,1,TX-498-1,AZ_14_826,50% open boll,9/8/2017,9/8/2017 13:22, ,,1
NC17_10021,1021,10021,5,3,71,1,TX-2144,AZ_14_692,50% open boll,9/8/2017,9/8/2017 13:22, ,,1
NC17_10022,1022,10022,6,3,156,1,TX-2382, AZ_16_176  ,50% open boll,9/8/2017,9/8/2017 13:22, ,,1
NC17_10023,1023,10023,7,3,2,1,TX-40,AZ_14_568,50% open boll,9/8/2017,9/8/2017 13:22, ,,1
NC17_10024,1024,10024,8,3,217,1,Dixie King,AZ_16_241,50% open boll,9/5/2017,9/8/2017 13:22, ,,1
NC17_10026,1026,10026,2,4,174,1,TX-1094, AZ_16_197  ,50% open boll,9/8/2017,9/8/2017 13:22, ,,1
NC17_10032,1032,10032,8,4,200,1,TX-0984, AZ_16_223  ,50% open boll,9/5/2017,9/8/2017 13:23, ,,1
NC17_10033,1033,10033,1,5,127,1,TX-1403,AZ_15_015,50% open boll,9/8/2017,9/8/2017 13:23, ,,1
NC17_10040,1040,10040,8,5,43,1,TX-2391,AZ_14_633,50% open boll,9/8/2017,9/8/2017 13:23, ,,1
NC17_10043,1043,10043,3,6,65,1,TX-1418,AZ_14_665,50% open boll,9/8/2017,9/8/2017 13:23, ,,1
NC17_10049,1049,10049,1,7,8,1,TX-294,AZ_14_576,50% open boll,9/8/2017,9/8/2017 13:24, ,,1
NC17_10051,1051,10051,3,7,189,1,TX-1300-2, AZ_16_212  ,50% open boll,9/8/2017,9/8/2017 13:24, ,,1
NC17_10057,1057,10057,1,8,36,1,TX-2349,AZ_14_626,50% open boll,9/8/2017,9/8/2017 13:24, ,,1
NC17_10061,1061,10061,5,8,95,1,TX-2335-1,AZ_14_798,50% open boll,9/8/2017,9/8/2017 13:24, ,,1
NC17_10062,1062,10062,6,8,119,1,TX-1300-1,AZ_14_866,50% open boll,9/5/2017,9/8/2017 13:24, ,,1
NC17_10067,1067,10067,3,9,165,1,TX-240, AZ_16_187  ,50% open boll,9/8/2017,9/8/2017 13:25, ,,1
NC17_10070,1070,10070,6,9,13,1,TX-1212,AZ_15_004,50% open boll,9/8/2017,9/8/2017 13:25, ,,1
NC17_10073,1073,10073,1,10,33,1,TX-2346,AZ_14_623,50% open boll,9/8/2017,9/8/2017 13:25, ,,1
NC17_10083,1083,10083,3,11,57,1,TX-2381,AZ_14_651,50% open boll,9/8/2017,9/8/2017 13:26, ,,1
NC17_10086,1086,10086,6,11,223,1,PHY-72,AZ_15,50% open boll,9/8/2017,9/8/2017 13:26, ,,1
NC17_10095,1095,10095,7,12,194,1,TX-931-3, AZ_16_217  ,50% open boll,9/8/2017,9/8/2017 13:26, ,,1
NC17_10096,1096,10096,8,12,15,1,TX-1196,AZ_15_007,50% open boll,9/8/2017,9/8/2017 13:26, ,,1
NC17_10099,1099,10099,3,13,137,1,TX-244, AZ_16_156  ,50% open boll,9/8/2017,9/8/2017 13:26, ,,1
NC17_10103,1103,10103,7,13,140,1,TX-1151, AZ_16_159  ,50% open boll,9/8/2017,9/8/2017 13:27, ,,1
NC17_10114,1114,10114,2,15,130,1,TX-1609,AZ_15_022,50% open boll,9/5/2017,9/8/2017 13:27, ,,1
NC17_10120,1120,10120,8,15,28,1,TX-2320,AZ_14_617,50% open boll,9/8/2017,9/8/2017 13:27, ,,1
NC17_10121,1121,10121,1,16,176,1,TX-1211, AZ_16_199  ,50% open boll,9/8/2017,9/8/2017 13:27, ,,1
NC17_10127,1127,10127,7,16,56,1,TX-2377,AZ_14_650,50% open boll,9/5/2017,9/8/2017 13:28, ,,1
NC17_10132,1132,10132,4,17,221,1,DP14,AZ_15_141,50% open boll,9/8/2017,9/8/2017 13:28, ,,1
NC17_10138,1138,10138,2,18,139,1,TX-1122, AZ_16_158  ,50% open boll,9/8/2017,9/8/2017 13:28, ,,1
NC17_10139,1139,10139,3,18,199,1,RED,,50% open boll,9/8/2017,9/8/2017 13:28, ,,1
NC17_10140,1140,10140,4,18,96,1,TX-2420-1,AZ_14_807,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10146,1146,10146,2,19,50,1,TX-2369,AZ_14_643,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10148,1148,10148,4,19,224,1,RED,,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10150,1150,10150,6,19,135,1,RED,,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10152,1152,10152,8,19,9,1,TX-709,AZ_14_580,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10153,1153,10153,1,20,179,1,TX-2390-3, AZ_16_202  ,50% open boll,8/30/2017,9/8/2017 13:29, ,,1
NC17_10154,1154,10154,2,20,133,1,TX-202,AZ_15_039,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10156,1156,10156,4,20,48,1,TX-2365,AZ_14_641,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10157,1157,10157,5,20,1,1,TX-21,AZ_14_567,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10158,1158,10158,6,20,47,1,TX-2363,AZ_14_639,50% open boll,8/30/2017,9/8/2017 13:29, ,,1
NC17_10159,1159,10159,7,20,38,1,TX-2323,AZ_14_628,50% open boll,9/8/2017,9/8/2017 13:29, ,,1
NC17_10163,1163,10163,3,21,7,1,TX-101,AZ_14_574,50% open boll,9/8/2017,9/8/2017 13:30, ,,1
NC17_10168,1168,10168,8,21,77,1,TX-141-1,AZ_14_709,50% open boll,9/8/2017,9/8/2017 13:30, ,,1
NC17_10170,1170,10170,2,22,122,1,TX-762-3,AZ_14_881,50% open boll,9/8/2017,9/8/2017 13:30, ,,1
NC17_10172,1172,10172,4,22,20,1,TX-1308,AZ_14_600,50% open boll,9/8/2017,9/8/2017 13:30, ,,1
NC17_10173,1173,10173,5,22,19,1,TX-1306,AZ_14_598,50% open boll,9/8/2017,9/8/2017 13:30, ,,1
NC17_10180,1180,10180,4,23,24,1,TX-2308,AZ_14_609,50% open boll,9/8/2017,9/8/2017 13:31, ,,1
NC17_10184,1184,10184,8,23,136,1,TX-64, AZ_16_155  ,50% open boll,9/8/2017,9/8/2017 13:31, ,,1
NC17_10186,1186,10186,2,24,219,1,PD2164,AZ_16_243,50% open boll,9/8/2017,9/8/2017 13:31, ,,1
NC17_10187,1187,10187,3,24,157,1,TX-2386, AZ_16_177  ,50% open boll,8/30/2017,9/8/2017 13:31, ,,1
NC17_10193,1193,10193,1,25,97,1,TX-2420-2,AZ_14_808,50% open boll,9/8/2017,9/8/2017 13:32, ,,1
NC17_10196,1196,10196,4,25,40,1,TX-2373,AZ_14_630,50% open boll,9/5/2017,9/8/2017 13:32, ,,1
NC17_10197,1197,10197,5,25,209,1,RED,,50% open boll,9/8/2017,9/8/2017 13:32, ,,1
NC17_10198,1198,10198,6,25,222,1,UA-48,AZ_16,50% open boll,9/8/2017,9/8/2017 13:32, ,,1
NC17_10205,1205,10205,5,26,190,1,TX-2389-1, AZ_16_213  ,50% open boll,9/8/2017,9/8/2017 13:32, ,,1
NC17_10208,1208,10208,8,26,120,1,TX-1154-4,AZ_14_874,50% open boll,9/8/2017,9/8/2017 13:32, ,,1
NC17_10213,1213,10213,5,27,32,1,TX-2328,AZ_14_622,50% open boll,9/8/2017,9/8/2017 13:32, ,,1
NC17_10220,1220,10220,4,28,54,1,TX-2375,AZ_14_648,50% open boll,9/8/2017,9/8/2017 13:33, ,,1
NC17_10221,1221,10221,5,28,126,1,TX-1301,AZ_15_008,50% open boll,9/8/2017,9/8/2017 13:33, ,,1
NC17_20007,2007,20007,7,29,38,2,TX-2323,AZ_14_628,50% open boll,9/8/2017,9/8/2017 13:53, ,,1
NC17_20008,2008,20008,8,29,180,2,TX-2403-2, AZ_16_203  ,50% open boll,8/30/2017,9/8/2017 13:53, ,,1
NC17_20011,2011,20011,3,30,145,2,TX-1321, AZ_16_164  ,50% open boll,9/8/2017,9/8/2017 13:53, ,,1
NC17_20014,2014,20014,6,30,114,2,TX-1194-1,AZ_14_859,50% open boll,9/8/2017,9/8/2017 13:53, ,,1
NC17_20024,2024,20024,8,31,170,2,TX-691-1, AZ_16_193  ,50% open boll,9/8/2017,9/8/2017 13:54, ,,1
NC17_20026,2026,20026,2,32,192,2,TX-1364-4, AZ_16_215  ,50% open boll,9/8/2017,9/8/2017 13:54, ,,1
NC17_20028,2028,20028,4,32,27,2,TX-2319,AZ_14_616,50% open boll,9/8/2017,9/8/2017 13:54, ,,1
NC17_20030,2030,20030,6,32,189,2,TX-1300-2, AZ_16_212  ,50% open boll,9/8/2017,9/8/2017 13:54, ,,1
NC17_20036,2036,20036,4,33,9,2,TX-709,AZ_14_580,50% open boll,9/8/2017,9/8/2017 13:55, ,,1
NC17_20038,2038,20038,6,33,2,2,TX-40,AZ_14_568,50% open boll,9/8/2017,9/8/2017 13:55, ,,1
