unique_id,accession,primary_order,secondary_order,Search ,trait,value,timestamp,person,location,number
P28J_SC14-21-011,SC14-21-011,4,56,21011,Ripe Date,6/23/2017,2017-06-23 09:55:56+0000, ,,1
P28J_SC14-21-011,SC14-21-011,4,56,21011,Rank,5,2017-06-23 09:55:58+0000, ,,1
P28J_SC14-21-011,SC14-21-011,4,56,21011,Notes,wfl  ,2017-06-23 09:56:03+0000, ,,1
P28J_SC14-21-026,SC14-21-026,4,71,21026,Ripe Date,6/23/2017,2017-06-23 09:56:54+0000, ,,1
P28J_SC14-21-026,SC14-21-026,4,71,21026,Rank,5,2017-06-23 09:56:56+0000, ,,1
P28J_SC14-21-032,SC14-21-032,4,77,21032,Ripe Date,6/23/2017,2017-06-23 09:57:28+0000, ,,1
P28J_SC14-21-032,SC14-21-032,4,77,21032,Rank,6,2017-06-23 09:57:29+0000, ,,1
P28J_SC14-21-040,SC14-21-040,4,85,21040,Ripe Date,6/15/2017,2017-06-23 09:58:00+0000, ,,1
P28J_SC14-21-040,SC14-21-040,4,85,21040,Rank,6,2017-06-23 09:58:02+0000, ,,1
P28J_SC14-21-045,SC14-21-045,4,90,21045,Rank,4,2017-06-23 09:58:28+0000, ,,1
P28J_SC14-21-052,SC14-21-052,4,97,21052,Ripe Date,6/23/2017,2017-06-23 09:58:54+0000, ,,1
P28J_SC14-21-052,SC14-21-052,4,97,21052,Rank,5,2017-06-23 09:58:55+0000, ,,1
P28J_SC14-21-071,SC14-21-071,4,116,21071,Ripe Date,6/23/2017,2017-06-23 09:59:33+0000, ,,1
P28J_SC14-21-071,SC14-21-071,4,116,21071,Rank,3,2017-06-23 09:59:35+0000, ,,1
P28J_SC14-21-081,SC14-21-081,4,126,21081,Ripe Date,6/23/2017,2017-06-23 09:59:51+0000, ,,1
P28J_SC14-21-081,SC14-21-081,4,126,21081,Rank,2,2017-06-23 09:59:52+0000, ,,1
P28J_SC14-21-089,SC14-21-089,4,134,21089,Ripe Date,6/23/2017,2017-06-23 10:00:22+0000, ,,1
P28J_SC14-21-089,SC14-21-089,4,134,21089,Rank,5,2017-06-23 10:00:23+0000, ,,1
P28J_SC14-21-095,SC14-21-095,17,141,21095,Ripe Date,6/26/2017,2017-06-26 12:57:59+0000, ,,1
P28J_SC14-21-095,SC14-21-095,17,141,21095,Rank,6,2017-06-26 12:58:21+0000, ,,1
P28J_SC14-3-006,SC14-03-006,17,132,3006,Ripe Date,6/26/2017,2017-06-26 12:59:28+0000, ,,1
P28J_SC14-3-006,SC14-03-006,17,132,3006,Rank,5,2017-06-26 12:59:30+0000, ,,1
P28J_SC14-3-006,SC14-03-006,17,132,3006,Notes,cling,2017-06-26 12:59:34+0000, ,,1
P28J_SC14-3-003,SC14-03-003,17,129,3003,Rank,7,2017-06-26 13:00:05+0000, ,,1
P28J_SC14-3-003,SC14-03-003,17,129,3003,Ripe Date,6/17/2017,2017-06-26 13:00:09+0000, ,,1
P28J_SC14-3-002,SC14-03-002,17,128,3002,Ripe Date,6/26/2017,2017-06-26 13:00:40+0000, ,,1
P28J_SC14-3-002,SC14-03-002,17,128,3002,Rank,8,2017-06-26 13:00:41+0000, ,,1
P28J_SC14-12-003,SC14-12-003,17,126,12003,Ripe Date,6/17/2017,2017-06-26 13:02:40+0000, ,,1
P28J_SC14-12-003,SC14-12-003,17,126,12003,Rank,6,2017-06-26 13:02:42+0000, ,,1
P28J_SC14-12-001,SC14-12-001,17,124,12001,Ripe Date,6/26/2017,2017-06-26 13:03:07+0000, ,,1
P28J_SC14-12-001,SC14-12-001,17,124,12001,Rank,6,2017-06-26 13:03:09+0000, ,,1
P28J_SC14-13-003,SC14-13-003,17,122,13003,Ripe Date,6/25/2017,2017-06-26 13:04:04+0000, ,,1
P28J_SC14-13-003,SC14-13-003,17,122,13003,Rank,5,2017-06-26 13:04:07+0000, ,,1
P28J_SC14-25-020,SC14-25-020,17,117,25020,Ripe Date,6/23/2017,2017-06-26 13:05:41+0000, ,,1
P28J_SC14-25-020,SC14-25-020,17,117,25020,Rank,6,2017-06-26 13:05:43+0000, ,,1
P28J_SC14-25-019,SC14-25-019,17,116,25019,Ripe Date,6/26/2017,2017-06-26 13:05:58+0000, ,,1
P28J_SC14-25-019,SC14-25-019,17,116,25019,Rank,6,2017-06-26 13:05:59+0000, ,,1
P28J_SC14-25-011,SC14-25-011,17,108,25011,Ripe Date,6/26/2017,2017-06-26 13:06:42+0000, ,,1
P28J_SC14-25-011,SC14-25-011,17,108,25011,Rank,5,2017-06-26 13:06:43+0000, ,,1
P28J_SC14-25-008,SC14-25-008,17,105,25008,Ripe Date,6/25/2017,2017-06-26 13:07:30+0000, ,,1
P28J_SC14-25-008,SC14-25-008,17,105,25008,Rank,7,2017-06-26 13:07:33+0000, ,,1
P28J_SC14-25-008,SC14-25-008,17,105,25008,Notes,low acid firm crunchy,2017-06-26 13:07:46+0000, ,,1
P28J_SC14-01-002,SC14-01-002,17,76,1002,Ripe Date,6/24/2017,2017-06-26 13:09:04+0000, ,,1
P28J_SC14-01-002,SC14-01-002,17,76,1002,Rank,6,2017-06-26 13:09:06+0000, ,,1
P28J_SC14-2-019,SC14-02-019,17,73,2019,Ripe Date,6/15/2017,2017-06-26 13:09:24+0000, ,,1
P28J_SC14-2-014,SC14-02-014,17,68,2014,Ripe Date,6/23/2017,2017-06-26 13:10:08+0000, ,,1
P28J_SC14-2-014,SC14-02-014,17,68,2014,Rank,4,2017-06-26 13:10:09+0000, ,,1
P28J_SC14-2-013,SC14-02-013,17,67,2013,Ripe Date,6/26/2017,2017-06-26 13:10:23+0000, ,,1
P28J_SC14-2-013,SC14-02-013,17,67,2013,Rank,6,2017-06-26 13:10:46+0000, ,,1
P28J_SC14-2-004,SC14-02-004,17,58,2004,Ripe Date,6/22/2017,2017-06-26 13:11:21+0000, ,,1
P28J_SC14-2-004,SC14-02-004,17,58,2004,Rank,6,2017-06-26 13:11:23+0000, ,,1
P28J_SC14-2-002,SC14-02-002,17,56,2002,Ripe Date,6/26/2017,2017-06-26 13:11:32+0000, ,,1
P28J_SC14-2-002,SC14-02-002,17,56,2002,Rank,4,2017-06-26 13:11:35+0000, ,,1
P28J_SC14-2-001,SC14-02-001,17,55,2001,Ripe Date,6/26/2017,2017-06-26 13:11:40+0000, ,,1
P28J_SC14-2-001,SC14-02-001,17,55,2001,Rank,5,2017-06-26 13:11:44+0000, ,,1
P28J_SC14-4-022,SC14-04-022,16,106,4022,Ripe Date,6/27/2017,2017-06-27 09:02:32+0000, ,,1
P28J_SC14-4-022,SC14-04-022,16,106,4022,Rank,4,2017-06-27 09:02:33+0000, ,,1
P28J_SC14-4-019,SC14-04-019,16,103,4019,Ripe Date,6/27/2017,2017-06-27 09:02:55+0000, ,,1
P28J_SC14-4-019,SC14-04-019,16,103,4019,Rank,3,2017-06-27 09:03:16+0000, ,,1
P28J_SC14-4-010,SC14-04-010,16,94,4010,Ripe Date,6/27/2017,2017-06-27 09:03:42+0000, ,,1
P28J_SC14-4-010,SC14-04-010,16,94,4010,Rank,4,2017-06-27 09:03:56+0000, ,,1
P28J_SC14-28-168,SC14-28-168,16,70,28168,Ripe Date,6/27/2017,2017-06-27 09:05:17+0000, ,,1
P28J_SC14-28-168,SC14-28-168,16,70,28168,Rank,5,2017-06-27 09:05:19+0000, ,,1
P28J_SC14-28-167,SC14-28-167,16,69,28167,Ripe Date,6/27/2017,2017-06-27 09:05:25+0000, ,,1
P28J_SC14-28-167,SC14-28-167,16,69,28167,Rank,5,2017-06-27 09:05:26+0000, ,,1
P28J_SC14-28-163,SC14-28-163,16,65,28163,Ripe Date,6/14/2017,2017-06-27 09:05:48+0000, ,,1
P28J_SC14-28-163,SC14-28-163,16,65,28163,Rank,5,2017-06-27 09:05:52+0000, ,,1
P28J_SC14-28-149,SC14-28-149,16,51,28149,Ripe Date,6/27/2017,2017-06-27 09:07:01+0000, ,,1
P28J_SC14-28-149,SC14-28-149,16,51,28149,Rank,2,2017-06-27 09:07:02+0000, ,,1
P28J_SC14-28-148,SC14-28-148,16,50,28148,Ripe Date,6/27/2017,2017-06-27 09:07:05+0000, ,,1
P28J_SC14-28-148,SC14-28-148,16,50,28148,Rank,2,2017-06-27 09:07:07+0000, ,,1
P28J_SC14-28-134,SC14-28-134,16,36,28134,Ripe Date,6/27/2017,2017-06-27 09:07:53+0000, ,,1
P28J_SC14-28-134,SC14-28-134,16,36,28134,Rank,5,2017-06-27 09:07:55+0000, ,,1
P28J_SC14-28-128,SC14-28-128,16,30,28128,Ripe Date,6/27/2017,2017-06-27 09:08:11+0000, ,,1
P28J_SC14-28-128,SC14-28-128,16,30,28128,Rank,4,2017-06-27 09:08:26+0000, ,,1
P28J_SC14-28-126,SC14-28-126,16,28,28126,Ripe Date,6/27/2017,2017-06-27 09:08:53+0000, ,,1
P28J_SC14-28-126,SC14-28-126,16,28,28126,Rank,5,2017-06-27 09:08:55+0000, ,,1
P28J_SC14-28-113,SC14-28-113,16,15,28113,Ripe Date,6/27/2017,2017-06-27 09:09:33+0000, ,,1
P28J_SC14-28-113,SC14-28-113,16,15,28113,Rank,3,2017-06-27 09:09:34+0000, ,,1
P28J_SC14-28-112,SC14-28-112,16,14,28112,Ripe Date,6/27/2017,2017-06-27 09:09:52+0000, ,,1
P28J_SC14-28-112,SC14-28-112,16,14,28112,Rank,3,2017-06-27 09:09:53+0000, ,,1
P28J_SC14-28-104,SC14-28-104,16,6,28104,Ripe Date,6/27/2017,2017-06-27 09:10:30+0000, ,,1
P28J_SC14-28-104,SC14-28-104,16,6,28104,Rank,4,2017-06-27 09:10:33+0000, ,,1
P28J_SC14-28-099,SC14-28-099,16,1,28099,Ripe Date,6/22/2017,2017-06-27 09:10:56+0000, ,,1
P28J_SC14-28-099,SC14-28-099,16,1,28099,Rank,3,2017-06-27 09:11:00+0000, ,,1
P28J_SC14-28-086,SC14-28-086,15,129,28086,Ripe Date,6/27/2017,2017-06-27 09:11:39+0000, ,,1
P28J_SC14-28-086,SC14-28-086,15,129,28086,Rank,5,2017-06-27 09:12:01+0000, ,,1
P28J_SC14-28-077,SC14-28-077,15,120,28077,Ripe Date,6/28/2017,2017-06-27 09:12:36+0000, ,,1
P28J_SC14-28-077,SC14-28-077,15,120,28077,Rank,5,2017-06-27 09:12:38+0000, ,,1
P28J_SC14-28-042,SC14-28-042,15,85,28042,Ripe Date,6/27/2017,2017-06-27 09:13:22+0000, ,,1
P28J_SC14-28-042,SC14-28-042,15,85,28042,Rank,2,2017-06-27 09:13:23+0000, ,,1
P28J_SC14-28-040,SC14-28-040,15,83,28040,Ripe Date,6/27/2017,2017-06-27 09:13:34+0000, ,,1
P28J_SC14-28-040,SC14-28-040,15,83,28040,Rank,5,2017-06-27 09:13:54+0000, ,,1
P28J_SC14-32-027,SC14-32-027,15,27,32027,Ripe Date,6/23/2017,2017-06-27 09:15:44+0000, ,,1
P28J_SC14-32-027,SC14-32-027,15,27,32027,Rank,2,2017-06-27 09:15:45+0000, ,,1
P28J_SC14-32-020,SC14-32-020,15,20,32020,Ripe Date,6/27/2017,2017-06-27 09:16:31+0000, ,,1
P28J_SC14-32-020,SC14-32-020,15,20,32020,Rank,1,2017-06-27 09:16:32+0000, ,,1
P28J_SC14-31-208,SC14-31-208,14,147,31208,Ripe Date,6/27/2017,2017-06-27 09:17:26+0000, ,,1
P28J_SC14-31-208,SC14-31-208,14,147,31208,Rank,2,2017-06-27 09:17:28+0000, ,,1
P28J_SC14-31-196,SC14-31-196,14,135,31196,Ripe Date,6/27/2017,2017-06-27 09:17:48+0000, ,,1
P28J_SC14-31-196,SC14-31-196,14,135,31196,Rank,5,2017-06-27 09:17:51+0000, ,,1
P28J_SC14-31-195,SC14-31-195,14,134,31195,Ripe Date,6/27/2017,2017-06-27 09:18:14+0000, ,,1
P28J_SC14-31-195,SC14-31-195,14,134,31195,Rank,3,2017-06-27 09:18:23+0000, ,,1
P28J_SC14-31-193,SC14-31-193,14,132,31193,Ripe Date,6/27/2017,2017-06-27 09:18:41+0000, ,,1
P28J_SC14-31-193,SC14-31-193,14,132,31193,Rank,3,2017-06-27 09:18:43+0000, ,,1
P28J_SC14-31-187,SC14-31-187,14,126,31187,Ripe Date,6/21/2017,2017-06-27 09:19:18+0000, ,,1
P28J_SC14-31-187,SC14-31-187,14,126,31187,Rank,3,2017-06-27 09:19:21+0000, ,,1
P28J_SC14-31-185,SC14-31-185,14,124,31185,Ripe Date,6/27/2017,2017-06-27 09:19:38+0000, ,,1
P28J_SC14-31-185,SC14-31-185,14,124,31185,Rank,5,2017-06-27 09:19:39+0000, ,,1
P28J_SC14-31-172,SC14-31-172,14,111,31172,Ripe Date,6/27/2017,2017-06-27 09:20:29+0000, ,,1
P28J_SC14-31-172,SC14-31-172,14,111,31172,Rank,6,2017-06-27 09:20:31+0000, ,,1
P28J_SC14-31-170,SC14-31-170,14,109,31170,Ripe Date,6/27/2017,2017-06-27 09:20:57+0000, ,,1
P28J_SC14-31-170,SC14-31-170,14,109,31170,Rank,5,2017-06-27 09:20:58+0000, ,,1
P28J_SC14-31-169,SC14-31-169,14,108,31169,Ripe Date,6/27/2017,2017-06-27 09:21:07+0000, ,,1
P28J_SC14-31-169,SC14-31-169,14,108,31169,Rank,4,2017-06-27 09:21:08+0000, ,,1
P28J_SC14-31-162,SC14-31-162,14,101,31162,Ripe Date,6/27/2017,2017-06-27 09:21:38+0000, ,,1
P28J_SC14-31-162,SC14-31-162,14,101,31162,Rank,3,2017-06-27 09:21:39+0000, ,,1
P28J_SC14-31-152,SC14-31-152,14,91,31152,Ripe Date,6/27/2017,2017-06-27 09:22:04+0000, ,,1
P28J_SC14-31-152,SC14-31-152,14,91,31152,Rank,4,2017-06-27 09:22:05+0000, ,,1
P28J_SC14-31-144,SC14-31-144,14,83,31144,Ripe Date,6/27/2017,2017-06-27 09:22:44+0000, ,,1
P28J_SC14-31-144,SC14-31-144,14,83,31144,Rank,5,2017-06-27 09:22:45+0000, ,,1
P28J_SC14-31-076,SC14-31-076,14,15,31076,Ripe Date,6/21/2017,2017-06-27 09:24:14+0000, ,,1
P28J_SC14-31-076,SC14-31-076,14,15,31076,Rank,5,2017-06-27 09:24:15+0000, ,,1
P28J_SC14-31-071,SC14-31-071,14,10,31071,Ripe Date,6/27/2017,2017-06-27 09:24:56+0000, ,,1
P28J_SC14-31-071,SC14-31-071,14,10,31071,Rank,7,2017-06-27 09:24:57+0000, ,,1
P28J_SC14-31-066,SC14-31-066,14,5,31066,Ripe Date,6/27/2017,2017-06-27 09:25:13+0000, ,,1
P28J_SC14-31-066,SC14-31-066,14,5,31066,Rank,5,2017-06-27 09:25:14+0000, ,,1
P28J_SC14-31-059,SC14-31-059,13,153,31059,Ripe Date,6/27/2017,2017-06-27 09:25:52+0000, ,,1
P28J_SC14-31-059,SC14-31-059,13,153,31059,Rank,2,2017-06-27 09:25:53+0000, ,,1
P28J_SC14-31-041,SC14-31-041,13,135,31041,Ripe Date,6/27/2017,2017-06-27 09:26:48+0000, ,,1
P28J_SC14-31-041,SC14-31-041,13,135,31041,Rank,6,2017-06-27 09:26:49+0000, ,,1
P28J_SC14-31-030,SC14-31-030,13,124,31030,Ripe Date,6/27/2017,2017-06-27 09:27:33+0000, ,,1
P28J_SC14-31-030,SC14-31-030,13,124,31030,Rank,5,2017-06-27 09:27:34+0000, ,,1
P28J_SC14-29-032,SC14-29-032,13,32,29032,Ripe Date,6/27/2017,2017-06-27 09:39:49+0000, ,,1
P28J_SC14-29-032,SC14-29-032,13,32,29032,Rank,5,2017-06-27 09:39:52+0000, ,,1
P28J_SC14-29-008,SC14-29-008,13,8,29008,Ripe Date,6/27/2017,2017-06-27 09:40:24+0000, ,,1
P28J_SC14-29-008,SC14-29-008,13,8,29008,Rank,2,2017-06-27 09:40:40+0000, ,,1
P28J_SC14-17-067,SC14-17-067,12,131,17067,Ripe Date,6/27/2017,2017-06-27 09:42:36+0000, ,,1
P28J_SC14-17-067,SC14-17-067,12,131,17067,Rank,3,2017-06-27 09:42:37+0000, ,,1
P28J_SC14-17-065,SC14-17-065,12,129,17065,Rank,2,2017-06-27 09:43:00+0000, ,,1
P28J_SC14-17-065,SC14-17-065,12,129,17065,Ripe Date,6/27/2017,2017-06-27 09:43:01+0000, ,,1
P28J_SC14-17-053,SC14-17-053,12,117,17053,Ripe Date,6/27/2017,2017-06-27 09:43:22+0000, ,,1
P28J_SC14-17-053,SC14-17-053,12,117,17053,Rank,2,2017-06-27 09:43:23+0000, ,,1
P28J_SC14-17-044,SC14-17-044,12,108,17044,Ripe Date,6/27/2017,2017-06-27 09:43:43+0000, ,,1
P28J_SC14-17-044,SC14-17-044,12,108,17044,Rank,3,2017-06-27 09:43:52+0000, ,,1
P28J_SC14-17-043,SC14-17-043,12,107,17043,Ripe Date,6/27/2017,2017-06-27 09:43:56+0000, ,,1
P28J_SC14-17-043,SC14-17-043,12,107,17043,Rank,3,2017-06-27 09:43:57+0000, ,,1
P28J_SC14-17-042,SC14-17-042,12,106,17042,Ripe Date,6/27/2017,2017-06-27 09:44:22+0000, ,,1
P28J_SC14-17-042,SC14-17-042,12,106,17042,Rank,3,2017-06-27 09:44:35+0000, ,,1
P28J_SC14-17-038,SC14-17-038,12,102,17038,Ripe Date,6/27/2017,2017-06-27 09:44:55+0000, ,,1
P28J_SC14-17-038,SC14-17-038,12,102,17038,Rank,3,2017-06-27 09:44:57+0000, ,,1
P28J_SC14-17-024,SC14-17-024,12,88,17024,Ripe Date,6/27/2017,2017-06-27 09:45:26+0000, ,,1
P28J_SC14-17-024,SC14-17-024,12,88,17024,Rank,3,2017-06-27 09:45:28+0000, ,,1
P28J_SC14-17-017,SC14-17-017,12,81,17017,Ripe Date,6/27/2017,2017-06-27 09:45:46+0000, ,,1
P28J_SC14-17-017,SC14-17-017,12,81,17017,Rank,3,2017-06-27 09:45:48+0000, ,,1
P28J_SC14-17-009,SC14-17-009,12,73,17009,Ripe Date,6/27/2017,2017-06-27 09:46:20+0000, ,,1
P28J_SC14-17-009,SC14-17-009,12,73,17009,Rank,1,2017-06-27 09:46:21+0000, ,,1
P28J_SC14-07-159,SC14-07-159,12,14,7159,Ripe Date,6/27/2017,2017-06-27 09:47:24+0000, ,,1
P28J_SC14-07-159,SC14-07-159,12,14,7159,Rank,2,2017-06-27 09:47:26+0000, ,,1
P28J_SC14-07-157,SC14-07-157,12,12,7157,Ripe Date,6/27/2017,2017-06-27 09:47:40+0000, ,,1
P28J_SC14-07-157,SC14-07-157,12,12,7157,Rank,3,2017-06-27 09:47:41+0000, ,,1
P28J_SC14-07-152,SC14-07-152,12,7,7152,Ripe Date,6/27/2017,2017-06-27 09:48:04+0000, ,,1
P28J_SC14-07-152,SC14-07-152,12,7,7152,Rank,3,2017-06-27 09:48:06+0000, ,,1
P28J_SC14-07-146,SC14-07-146,12,1,7146,Ripe Date,6/27/2017,2017-06-27 09:49:03+0000, ,,1
P28J_SC14-07-146,SC14-07-146,12,1,7146,Rank,5,2017-06-27 09:49:04+0000, ,,1
P28J_SC14-07-140,SC14-07-140,11,149,7140,Ripe Date,6/27/2017,2017-06-27 09:49:26+0000, ,,1
P28J_SC14-07-140,SC14-07-140,11,149,7140,Rank,4,2017-06-27 09:49:29+0000, ,,1
P28J_SC14-07-137,SC14-07-137,11,146,7137,Ripe Date,6/27/2017,2017-06-27 09:49:38+0000, ,,1
P28J_SC14-07-137,SC14-07-137,11,146,7137,Rank,2,2017-06-27 09:49:40+0000, ,,1
P28J_SC14-07-128,SC14-07-128,11,137,7128,Ripe Date,6/27/2017,2017-06-27 09:49:55+0000, ,,1
P28J_SC14-07-128,SC14-07-128,11,137,7128,Rank,2,2017-06-27 09:50:32+0000, ,,1
P28J_SC14-07-127,SC14-07-127,11,136,7127,Ripe Date,6/27/2017,2017-06-27 09:50:34+0000, ,,1
P28J_SC14-07-127,SC14-07-127,11,136,7127,Rank,2,2017-06-27 09:50:35+0000, ,,1
P28J_SC14-07-126,SC14-07-126,11,135,7126,Ripe Date,6/27/2017,2017-06-27 09:50:44+0000, ,,1
P28J_SC14-07-126,SC14-07-126,11,135,7126,Rank,4,2017-06-27 09:51:03+0000, ,,1
P28J_SC14-07-123,SC14-07-123,11,132,7123,Ripe Date,6/27/2017,2017-06-27 09:51:18+0000, ,,1
P28J_SC14-07-123,SC14-07-123,11,132,7123,Rank,3,2017-06-27 09:51:20+0000, ,,1
P28J_SC14-07-118,SC14-07-118,11,127,7118,Ripe Date,6/27/2017,2017-06-27 09:51:39+0000, ,,1
P28J_SC14-07-118,SC14-07-118,11,127,7118,Rank,3,2017-06-27 09:51:41+0000, ,,1
P28J_SC14-07-115,SC14-07-115,11,124,7115,Ripe Date,6/27/2017,2017-06-27 09:52:00+0000, ,,1
P28J_SC14-07-115,SC14-07-115,11,124,7115,Rank,3,2017-06-27 09:52:02+0000, ,,1
P28J_SC14-07-103,SC14-07-103,11,112,7103,Ripe Date,6/27/2017,2017-06-27 09:52:37+0000, ,,1
P28J_SC14-07-103,SC14-07-103,11,112,7103,Rank,3,2017-06-27 09:52:38+0000, ,,1
P28J_SC14-07-098,SC14-07-098,11,107,7098,Ripe Date,6/27/2017,2017-06-27 09:52:54+0000, ,,1
P28J_SC14-07-098,SC14-07-098,11,107,7098,Rank,3,2017-06-27 09:52:57+0000, ,,1
P28J_SC14-07-096,SC14-07-096,11,105,7096,Ripe Date,6/27/2017,2017-06-27 09:53:20+0000, ,,1
P28J_SC14-07-096,SC14-07-096,11,105,7096,Rank,3,2017-06-27 09:53:21+0000, ,,1
P28J_SC14-07-090,SC14-07-090,11,99,7090,Ripe Date,6/27/2017,2017-06-27 09:53:35+0000, ,,1
P28J_SC14-07-090,SC14-07-090,11,99,7090,Rank,3,2017-06-27 09:53:36+0000, ,,1
P28J_SC14-07-081,SC14-07-081,11,90,7081,Ripe Date,6/27/2017,2017-06-27 09:54:04+0000, ,,1
P28J_SC14-07-081,SC14-07-081,11,90,7081,Rank,1,2017-06-27 09:54:05+0000, ,,1
P28J_SC14-07-077,SC14-07-077,11,86,7077,Ripe Date,6/27/2017,2017-06-27 09:54:14+0000, ,,1
P28J_SC14-07-077,SC14-07-077,11,86,7077,Rank,2,2017-06-27 09:54:22+0000, ,,1
P28J_SC14-07-076,SC14-07-076,11,85,7076,Ripe Date,6/27/2017,2017-06-27 09:54:31+0000, ,,1
P28J_SC14-07-076,SC14-07-076,11,85,7076,Rank,2,2017-06-27 09:54:32+0000, ,,1
P28J_SC14-07-074,SC14-07-074,11,83,7074,Ripe Date,6/27/2017,2017-06-27 09:54:48+0000, ,,1
P28J_SC14-07-074,SC14-07-074,11,83,7074,Rank,4,2017-06-27 09:54:49+0000, ,,1
P28J_SC14-07-069,SC14-07-069,11,78,7069,Ripe Date,6/27/2017,2017-06-27 09:55:17+0000, ,,1
P28J_SC14-07-069,SC14-07-069,11,78,7069,Rank,3,2017-06-27 09:55:18+0000, ,,1
P28J_SC14-07-065,SC14-07-065,11,74,7065,Ripe Date,6/27/2017,2017-06-27 09:55:30+0000, ,,1
P28J_SC14-07-065,SC14-07-065,11,74,7065,Rank,3,2017-06-27 09:55:32+0000, ,,1
P28J_SC14-07-056,SC14-07-056,11,65,7056,Ripe Date,6/27/2017,2017-06-27 09:55:58+0000, ,,1
P28J_SC14-07-056,SC14-07-056,11,65,7056,Rank,4,2017-06-27 09:56:00+0000, ,,1
P28J_SC14-07-047,SC14-07-047,11,56,7047,Ripe Date,6/27/2017,2017-06-27 09:56:29+0000, ,,1
P28J_SC14-07-047,SC14-07-047,11,56,7047,Rank,2,2017-06-27 09:56:31+0000, ,,1
P28J_SC14-07-042,SC14-07-042,11,51,7042,Ripe Date,6/27/2017,2017-06-27 09:56:42+0000, ,,1
P28J_SC14-07-042,SC14-07-042,11,51,7042,Rank,2,2017-06-27 09:56:43+0000, ,,1
P28J_SC14-07-039,SC14-07-039,11,48,7039,Ripe Date,6/27/2017,2017-06-27 09:56:53+0000, ,,1
P28J_SC14-07-039,SC14-07-039,11,48,7039,Rank,2,2017-06-27 09:56:54+0000, ,,1
P28J_SC14-07-037,SC14-07-037,11,46,7037,Ripe Date,6/27/2017,2017-06-27 09:57:04+0000, ,,1
P28J_SC14-07-037,SC14-07-037,11,46,7037,Rank,1,2017-06-27 09:57:05+0000, ,,1
P28J_SC14-07-033,SC14-07-033,11,42,7033,Ripe Date,6/27/2017,2017-06-27 09:57:15+0000, ,,1
P28J_SC14-07-033,SC14-07-033,11,42,7033,Rank,3,2017-06-27 09:57:19+0000, ,,1
P28J_SC14-07-027,SC14-07-027,11,36,7027,Ripe Date,6/27/2017,2017-06-27 09:57:33+0000, ,,1
P28J_SC14-07-027,SC14-07-027,11,36,7027,Rank,3,2017-06-27 09:57:34+0000, ,,1
P28J_SC14-07-026,SC14-07-026,11,35,7026,Ripe Date,6/27/2017,2017-06-27 09:57:37+0000, ,,1
P28J_SC14-07-026,SC14-07-026,11,35,7026,Rank,2,2017-06-27 09:57:38+0000, ,,1
P28J_SC14-07-017,SC14-07-017,11,26,7017,Ripe Date,6/27/2017,2017-06-27 09:58:11+0000, ,,1
P28J_SC14-07-017,SC14-07-017,11,26,7017,Rank,2,2017-06-27 09:58:13+0000, ,,1
P28J_SC14-07-016,SC14-07-016,11,25,7016,Ripe Date,6/27/2017,2017-06-27 09:58:29+0000, ,,1
P28J_SC14-07-016,SC14-07-016,11,25,7016,Rank,2,2017-06-27 09:58:30+0000, ,,1
P28J_SC14-07-014,SC14-07-014,11,23,7014,Ripe Date,6/27/2017,2017-06-27 09:58:47+0000, ,,1
P28J_SC14-07-014,SC14-07-014,11,23,7014,Rank,2,2017-06-27 09:58:48+0000, ,,1
P28J_SC14-07-012,SC14-07-012,11,21,7012,Ripe Date,6/27/2017,2017-06-27 09:59:04+0000, ,,1
P28J_SC14-07-012,SC14-07-012,11,21,7012,Rank,3,2017-06-27 09:59:05+0000, ,,1
P28J_SC14-07-001,SC14-07-001,11,10,7001,Ripe Date,6/27/2017,2017-06-27 09:59:25+0000, ,,1
P28J_SC14-07-001,SC14-07-001,11,10,7001,Rank,3,2017-06-27 09:59:26+0000, ,,1
P28J_SC14-30-138,SC14-30-138,11,8,30138,Ripe Date,6/27/2017,2017-06-27 10:00:04+0000, ,,1
P28J_SC14-30-138,SC14-30-138,11,8,30138,Rank,5,2017-06-27 10:00:06+0000, ,,1
P28J_SC14-30-114,SC14-30-114,10,142,30114,Ripe Date,6/27/2017,2017-06-27 10:01:25+0000, ,,1
P28J_SC14-30-114,SC14-30-114,10,142,30114,Rank,4,2017-06-27 10:01:27+0000, ,,1
P28J_SC14-30-075,SC14-30-075,10,103,30075,Ripe Date,6/27/2017,2017-06-27 10:03:36+0000, ,,1
P28J_SC14-30-075,SC14-30-075,10,103,30075,Rank,6,2017-06-27 10:03:38+0000, ,,1
P28J_SC14-30-035,SC14-30-035,10,63,30035,Ripe Date,6/27/2017,2017-06-27 10:04:33+0000, ,,1
P28J_SC14-30-035,SC14-30-035,10,63,30035,Rank,3,2017-06-27 10:04:35+0000, ,,1
P28J_SC14-30-008,SC14-30-008,10,36,30008,Ripe Date,6/24/2017,2017-06-27 10:05:23+0000, ,,1
P28J_SC14-30-008,SC14-30-008,10,36,30008,Rank,6,2017-06-27 10:05:39+0000, ,,1
P28J_SC14-23-064,SC14-23-064,8,138,23064,Ripe Date,6/28/2017,2017-06-28 08:33:45+0000, ,,1
P28J_SC14-23-064,SC14-23-064,8,138,23064,Rank,3,2017-06-28 08:33:49+0000, ,,1
P28J_SC14-23-058,SC14-23-058,8,132,23058,Ripe Date,6/28/2017,2017-06-28 08:34:29+0000, ,,1
